leaderUserId,leaderMark,profilePhoto,nickName,yesterdayMaxFollowersNum,leaderParentUserId,referralCode,leaderLevel,followerYieldE8,countryCode,lastLeaderLevel,leaderLevelChangeTimeE3,userTag,metricValues,opStatus,currentFollowerCount,maxFollowerCount,linkCreateType,thirdPartyApplicationInfo,wsotRanking
64511438,WGNsIXX/X851bpu6t9UPjQ==,https://s1.bycsi.com/fop/copytrade/f6f29d90-707e-4e50-bc53-5f66b9db0395.jpg,captainmad,2,64510623,JVQOX5,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1682735237433,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '2']",0,2,100,0,[],0
65054392,kSbiaPFGtXEo6IA+O8HOCQ==,https://s1.bycsi.com/fop/copytrade/8f03f686-ff29-443d-b2e6-faabd95cefad.jpg,3JLOU_XOM9K,1,15278168,NL91GL,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,UA,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1683647340332,"[{'title': 'Swing Trader', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '130029', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '13'}]","['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '1']",0,1,100,0,[],0
37473154,yPKm94PJ/pR1PBgZvTvoXQ==,https://s1.bycsi.com/fop/copytrade/0e76962a-9fa6-4b07-89c3-a179b4620a84.jpg,MeowMeow,0,9944598,VGB34M,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,MY,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433302774,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
34168589,iJeXHE6kLuYL6UAeC0hJpQ==,https://s1.bycsi.com/fop/copytrade/490e352d-4110-4236-97e8-ffba6ae3461c.jpg,Dinesh Devaraj,6,12385232,YVRZQ9,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_SILVER_TRADER,1671857073230,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '6']",0,6,100,0,[],0
36082806,MohKCEKuQSBlPFQ3P6CMpQ==,https://s1.bycsi.com/fop/copytrade/1c079143-0e97-4080-b744-0bfcb6e826f2.jpg,Donnahadgrybnoy,0,18376802,K8G3RX,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,UA,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433304810,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
34417242,nxAN53wOhzQDlVWEEXCHQg==,https://s1.bycsi.com/fop/copytrade/b6ef5682-23c9-4053-8b01-5bed91e0142f.jpg,Tohidf12 ,0,26995996,QZ2GVP,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433305626,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
32220892,xJoaXhOBkpgXtmop4E5crA==,https://s1.bycsi.com/fop/copytrade/e32a280c-a935-4e5f-b58e-df1fbf999055.png,ScalpingBTC,0,21328551,PZAOYY#0,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,ES,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433306433,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
29613444,r6lSqFVenhk1imU31HjFfA==,https://s1.bycsi.com/bybit/deadpool/2a5bed8201c411ed8fbbba6ce010d65b.svg,Black Fox,0,29315432,Y5OYLO,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433307248,[],"['0.00%', '-986.94', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
27480816,ZbLSyzU/ZYX4h6Ombpj2dQ==,https://s1.bycsi.com/bybit/deadpool/2a5bed8201c411ed8fbbba6ce010d65b.svg,HacTienSinh,0,27344668,N0XDXV,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433308067,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
32193624,XbvZ3/PPclmEHcj44GASAQ==,https://s1.bycsi.com/fop/copytrade/a964f82c-17c8-4c39-8ab3-9ec89edb93f4.png,nastroboy,0,6754543,0RGO13,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,JP,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433308946,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
39161345,3NCyX9Fe4Y3fIfjluBQCWg==,https://s1.bycsi.com/fop/copytrade/024676e9-e4c5-4f3c-9616-6e3cf94e8fca.jpg,moroon45,0,9760767,MJQNGP,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,JP,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433310212,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
40641032,Ozynl7k9yTSviyN2RpYP/A==,https://s1.bycsi.com/fop/copytrade/e9546b28-fc91-4394-bd78-669e133e45f0.jpg,齊天大聖,3,3578729,EV8PKB,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_BRONZE_TRADER,1673066292649,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '3']",0,3,100,0,[],0
41545601,3CnZL18I+mBBv9VcCM7ePA==,https://s1.bycsi.com/fop/copytrade/ae725f7c-60b5-4fff-b700-ab274bfb6394.jpeg,Jack Dorsey,0,40685929,VJXQK5,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433311929,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
43093084,MuQF+oaH56UcVihlu60XJw==,https://s1.bycsi.com/fop/copytrade/83a4f2a7-0f5b-408f-8250-de140a58edc9.png,biscuit920,0,13042681,4RJQ5N,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,MY,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433313163,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
43727162,Y86yxhmk7htzMnUDLqYHrA==,https://s1.bycsi.com/bybit/deadpool/2a5bed8201c411ed8fbbba6ce010d65b.svg,Wojtas Gsa,0,38525173,VJL02V,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,GB,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433313813,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
44765521,bSVyIQ48ujKapnbKmmwBUA==,https://s1.bycsi.com/fop/copytrade/fea6fc56-d7d1-41de-88c6-03a19d98a05b.jpg,Littlecopymousetrading,0,42170442,9LL8LD,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1670357017689,"[{'title': 'Low Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '131424', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '10'}, {'title': 'High Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '131423', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '11'}]","['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
46435324,xT2rbtITYYZqm2O1bGINWQ==,https://s1.bycsi.com/fop/copytrade/93783f85-2a2f-4cf4-95c3-adcb766dde28.jpg,aaaaaaa,4,46434403,LD0X16,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_BRONZE_TRADER,1671252297007,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '4']",0,4,100,0,[],0
31993134,Xq6Dp56SOUlNnOCed+1D5g==,https://s1.bycsi.com/fop/copytrade/9fdd64c5-d784-4613-91ee-5290e22491a9.jpg,Warren Buffet,0,31680253,RYNPWW,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433302778,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
36684584,WeLT/3JzuRHjTwsQrahnLA==,https://s1.bycsi.com/fop/copytrade/bcb812e1-3f52-4826-85c5-a19553592eca.jpg,Ape Jesse ,0,31905500,GKN9PY,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,PL,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433303935,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
36081299,RYwrk7NpUjyGuE7F+AwJyw==,https://s1.bycsi.com/fop/copytrade/d8e8a7b2-60e9-495f-828e-350c193f3e97.jpeg,konstnovi,0,25428539,6BZ4PV,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,RU,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433304814,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
34416938,9GbW/TQ4u4QH1zDsVxISvA==,https://s1.bycsi.com/bybit/deadpool/2a5bed8201c411ed8fbbba6ce010d65b.svg,romanolegovich,0,2285559,AL0YL,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,UA,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433305630,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
32228135,E5FmfJVpbyk4SHkjSXboGQ==,https://s1.bycsi.com/fop/copytrade/07faa611-3459-4a40-ac96-06d27abbf6cf.jpg,MaxTrading,0,8034057,Y897K6,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,BY,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433306436,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
29613481,RcUj6tUpzGKAQVktQBiu8w==,https://s1.bycsi.com/bybit/deadpool/2a5bed8201c411ed8fbbba6ce010d65b.svg,Nico Robin,0,29476360,B6VBVQ,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433307251,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
27480855,i1HWxetfxG1+drQJ4n0CUg==,https://s1.bycsi.com/bybit/deadpool/2a5bed8201c411ed8fbbba6ce010d65b.svg,nafnis,0,26027873,V71V7Z,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433308070,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
37296018,azsqG6+Dho78Pw9RkxTtWg==,https://s1.bycsi.com/fop/copytrade/e700483e-17c7-4c5f-8291-be5d957a96b2.png,maxtennisan,0,28905550,OY1XGX,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,IN,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433308949,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
39163289,PPVnlQ0p7bPQ34bnCYgmCw==,https://s1.bycsi.com/fop/copytrade/8a680ade-ca93-4580-a40a-2846892acee1.jpg,DOVEV,0,544116,BPVGQ,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433310215,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
43093191,jGI3CKUD+gwxXo17Wafv3w==,https://s1.bycsi.com/fop/copytrade/888ccc29-50d4-46d7-9d56-e593b34669a4.png,DamarCanggih,0,40911546,K6YO9Y,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,ID,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433313167,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
43727210,Tzw+arSmH9ZJUmYjeCtVZA==,https://s1.bycsi.com/fop/copytrade/1a7d226c-3500-4940-aa73-70d4a846171a.png,WhiteBoss,4,23232397,RMY3EK,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,ES,COPY_TRADE_LEADER_LEVEL_BRONZE_TRADER,1671252291430,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '4']",0,4,100,0,[],0
47340875,ED+1C8i4eYWFvjQKYjCVGg==,https://s1.bycsi.com/fop/copytrade/17012b8c-cb17-498d-b2b6-dfe35032e700.png,animemania,1,2937954,VVKV0,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1670557874660,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '1']",0,1,100,0,[],0
47681488,ygo1KC2k/DnJ42x3qW2FHw==,https://s1.bycsi.com/fop/copytrade/459cc274-2fd3-4f2d-867c-f68eaf0962d0.jpg,Degenerate,1,39384591,L8N6D6,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,ES,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1670947288267,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '1']",0,1,100,0,[],0
48211318,3rrWwCQ9mVpJtJI2cz7OKQ==,https://s1.bycsi.com/fop/copytrade/63a373a7-d025-4592-9797-64d41cf2d664.PNG,CryptoCazTTV,10,8192075,X6M5AL,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1671237229989,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '10']",0,10,100,0,[],0
50389915,I+QFT3KJ2BtHzsICkrcy9w==,https://s1.bycsi.com/fop/copytrade/9d7e1c3f-27fc-4db7-9713-d126a00adbbe.jpg,MarzTrade,39,40838514,ZQ159M,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,GB,COPY_TRADE_LEADER_LEVEL_SILVER_TRADER,1682743385889,"[{'title': 'Low Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '136612', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '10'}]","['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '38']",0,38,100,0,[],0
50565122,bW1881xuG2w3TFU3eh9RGg==,https://s1.bycsi.com/fop/copytrade/57173cb3-05c7-4e05-9eef-c648a6a1a30a.jpeg,TraderSteven,0,50564074,WPRA3X,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1677578224831,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
51116949,GO+B3D7MKe8KcR/4AJbmmg==,https://s1.bycsi.com/fop/copytrade/976c8fe6-9cd2-4bc2-9031-202036857176.jpg,Bob trade T Mart,0,41939841,8B9YMO,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,AU,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1674450726236,"[{'title': 'Low Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '141616', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '10'}]","['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
51660176,cNSJo+ZlXe+X1PjOKOUIGQ==,https://s1.bycsi.com/fop/copytrade/7c1f6a11-6c05-40b1-ad32-cadcab8bdfc0.jpg,The Real World Signals,0,48636675,XNJJYM,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,AE,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1674761475383,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
52563717,iFYvuGFLYWq3rnVA3/38Iw==,https://s1.bycsi.com/fop/copytrade/3579521d-5a5e-4bf8-81bc-c7bea224b8e3.jpg,1kto100k,0,46230494,O7X1MY#0,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1675647741854,"[{'title': 'Social Connector', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '1559', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '3'}]","['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
53215357,aoP3aqGhhutVbRefhw0rBQ==,https://s1.bycsi.com/fop/copytrade/12953c86-f528-42bd-8813-f2bf7eabab94.jpg,Mosehati,0,53213162,EWPK0L,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1676006852110,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
53704819,oQNJ2pBXm/zRukCiOoydzQ==,https://s1.bycsi.com/fop/copytrade/f391ef00-9178-4610-a182-7c1bce89290e.png,SPACE X,0,46891593,N8JO25,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1677002757570,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
55112507,r40AgUbOOOPVMFY10HCCgg==,https://s1.bycsi.com/fop/copytrade/fdd346b3-3cc5-419c-9536-752a90cf5934.jpg,Whale Slayer,0,27808209,R95N3W,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1678236195499,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
55384672,0MZxht2PiIxOlXQtV+hyJw==,https://s1.bycsi.com/fop/copytrade/61fa95e7-de87-4cb3-a6aa-4cb5faaf6a3f.jpeg,KiraShade,0,23245648,MYEKWE,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1677489214520,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",4,0,100,0,[],0
56833031,dQg9NDOxDCYZoQ76K5R9Ew==,https://s1.bycsi.com/fop/copytrade/22483aa6-c6f5-4167-9e85-e16df96bce3e.jpeg,Kenny Dang,0,56832442,9XGGZB,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1678421477729,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
57018891,EgmYRoiFsX49hpl6StIAjQ==,https://s1.bycsi.com/fop/copytrade/b9422561-b54f-4959-beb4-150896ffef14.jpg,Futures Trading,0,56997840,7JN93W,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1678543595906,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
58480817,nH0AzWbY1vXx/7GBy35Fqg==,https://s1.bycsi.com/fop/copytrade/f60ac7c0-abbb-4845-a595-b36f7e2bd9be.jpg,Chultoo3,0,58479578,17OPM3,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_BRONZE_TRADER,1680929001754,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
58692616,7KVo3Jfh//+MTt5MZ4xDxQ==,https://s1.bycsi.com/fop/copytrade/6caeffd5-0cf5-4775-b844-78af09308cd9.jpeg,Osotoro,0,58691684,7JRNLJ,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1679588865867,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
58936561,ogyl7wBl+lsmtUAI2GY3fA==,https://s1.bycsi.com/fop/copytrade/95a19692-46ab-418e-a643-f9f170689a2e.jpg,Bo2looz,0,44375036,3KM4BX,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,EG,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1679914208740,[],"['0.00%', '-2.54', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
60032185,erT2x4WzHexJGYvHhh5jaw==,https://s1.bycsi.com/fop/copytrade/b11c4fca-722d-4952-8ed1-ea4ff70e07d3.png,HuiJin,2,56914582,50WRYA,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,TH,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1680565797279,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '2']",0,2,100,0,[],0
61242744,4Wb4y1leDNmJlJWJiwl09A==,https://s1.bycsi.com/fop/copytrade/bf967e75-2436-4e16-9380-57738c67b7a9.jpg,CHORUI,0,17176129,VAZQ8Z,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,JP,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1683792836459,"[{'title': 'High Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '142899', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '11'}]","['0.00%', '0.00', '0.00', '0.00%', '2.5/5.0', '0']",0,0,100,0,[],0
61797399,fzOo+EbsMZmxrvuo+ZHgvg==,https://s1.bycsi.com/fop/copytrade/c3358738-3f87-48b4-b4eb-079081b63054.jpg,HOOMAN k,0,1514824,NG4NZ,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,AE,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1681467702777,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
64149918,Kiza7gmBfq/k/zsQNOTO+A==,https://s1.bycsi.com/fop/copytrade/f86170ff-7e8b-4b9f-a5f2-bb6d8674283e.jpg,Crypthusiast,2,46122619,GGZ7QK,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1686223176000,"[{'title': 'High Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '148113', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '9'}, {'title': 'High Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '138382', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '11'}]","['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '2']",0,2,100,0,[],0
66141993,DNaKdv5HNXPi4fr62S6Hrg==,https://s1.bycsi.com/fop/copytrade/4ce1c41c-9a6a-4183-bf04-8c68bc137a1a.jpg,Golden Girl,0,66141168,R7MW5E,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,KZ,COPY_TRADE_LEADER_LEVEL_NOVICE_TRADER,1686076133876,"[{'title': 'High Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '130161', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '9'}, {'title': 'High Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '130162', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '11'}]","['0.00%', '0.00', '0.00', '0.00%', '1.5/5.0', '0']",0,0,100,0,[],0
35991584,tI+b8HUSVO6BTj/c1MXRsA==,https://s1.bycsi.com/fop/copytrade/1304db33-6c0c-4775-a5b0-6999deec3584.png,Max V,0,22136413,YWZQO7,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,NL,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433302781,"[{'title': 'Low Frequency', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '145421', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '10'}, {'title': 'High Leverage', 'hovelDesc': '', 'hovelTargetUserTag': [], 'id': '145420', 'tagType': 'USER_TAG_TYPE_NEUTRAL', 'tagId': '11'}]","['0.00%', '0.00', '0.00', '0.00%', '1.0/5.0', '0']",0,0,100,0,[],0
36010200,4yZUZEJ57l8HrUpFcqnzvQ==,https://s1.bycsi.com/fop/copytrade/80329501-9cf0-4ee1-b552-f018dc163cef.png,OSwego ,1,8021985,8QMERJ,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,UA,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433303938,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '1']",0,1,100,0,[],0
36080452,DU72KK5KmA1vEnOLq1fhBA==,https://s1.bycsi.com/fop/copytrade/653c029d-e47d-4fe6-85b2-225fdc4ab6e4.jfif,TheWizard,0,22931400,GNPK3K,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,GB,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433304817,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
34416159,ea86OQntUzJbTzI7diITbQ==,https://s1.bycsi.com/fop/copytrade/af0b4fc8-c9e9-4b1c-b597-acf5517fdd3b.png,Lnxs,0,8715070,P1WGQ4,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433305633,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
32246000,Z5bR+4mGHysXh3hpmYxvew==,https://s1.bycsi.com/bybit/deadpool/2a5bed8201c411ed8fbbba6ce010d65b.svg,Versalhes,0,30663397,RY9QOP,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,BR,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433306440,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
29613572,Y2xNbVV72kkKMGQmPS3+qw==,https://s1.bycsi.com/fop/copytrade/488a4391-a6bc-44db-9803-aa017c746012.jpg,Netizen,0,29476850,OY32RK,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,VN,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433307254,[],"['0.00%', '-12.13', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
27481832,NTnsWmXwRYudzjg7LwV7Yw==,https://s1.bycsi.com/fop/copytrade/644f0e32-1739-4864-b6f6-e58f07c1893f.png,星河老六,0,25654929,V7XQKZ,COPY_TRADE_LEADER_LEVEL_CADET_TRADER,0,,COPY_TRADE_LEADER_LEVEL_UNKNOWN_UNSPECIFIED,1668433308073,[],"['0.00%', '0.00', '0.00', '0.00%', '0.0/5.0', '0']",0,0,100,0,[],0
